feature	method	group1	group2	p_values	adj_method	p_adjust	description
K02198	edgeR	negative	positive	0.652680944696656	BH	1	ccmF; cytochrome c-type biogenesis protein CcmF
K02199	edgeR	negative	positive	0.482509311148081	BH	0.973945124253312	ccmG, dsbE; cytochrome c biogenesis protein CcmG, thiol:disulfide interchange protein DsbE
K02200	edgeR	negative	positive	0.646273080166618	BH	1	ccmH; cytochrome c-type biogenesis protein CcmH
K02201	edgeR	negative	positive	0.460925730908228	BH	0.947121495363511	E2.7.7.3B; pantetheine-phosphate adenylyltransferase [EC:2.7.7.3]
K02203	edgeR	negative	positive	0.969692049673577	BH	1	thrH; phosphoserine / homoserine phosphotransferase [EC:3.1.3.3 2.7.1.39]
K02204	edgeR	negative	positive	0.960119548460864	BH	1	thrB2; homoserine kinase type II [EC:2.7.1.39]
K02205	edgeR	negative	positive	1	BH	1	rocE, rocC; arginine/ornithine permease
K02217	edgeR	negative	positive	0.915625449571982	BH	1	ftnA, ftn; ferritin [EC:1.16.3.2]
K02221	edgeR	negative	positive	0.554264346062882	BH	1	yggT; YggT family protein
K02224	edgeR	negative	positive	0.97754393607533	BH	1	cobB-cbiA; cobyrinic acid a,c-diamide synthase [EC:6.3.5.9 6.3.5.11]
K02225	edgeR	negative	positive	0.286182156832779	BH	0.775076674755443	cobC1, cobC; cobalamin biosynthesis protein CobC
K02226	edgeR	negative	positive	0.925029946711443	BH	1	cobC, phpB; alpha-ribazole phosphatase [EC:3.1.3.73]
K02227	edgeR	negative	positive	0.899477833910084	BH	1	cbiB, cobD; adenosylcobinamide-phosphate synthase [EC:6.3.1.10]
K02228	edgeR	negative	positive	0.0831401132629655	BH	0.303275278827892	cobF; precorrin-6A synthase [EC:2.1.1.152]
K02229	edgeR	negative	positive	1	BH	1	cobG; precorrin-3B synthase [EC:1.14.13.83]
K02230	edgeR	negative	positive	0.491843660091485	BH	0.985299922347204	cobN; cobaltochelatase CobN [EC:6.6.1.2]
K02231	edgeR	negative	positive	0.929907366763532	BH	1	cobP, cobU; adenosylcobinamide kinase / adenosylcobinamide-phosphate guanylyltransferase [EC:2.7.1.156 2.7.7.62]
K02232	edgeR	negative	positive	0.940017507829986	BH	1	cobQ, cbiP; adenosylcobyric acid synthase [EC:6.3.5.10]
K02233	edgeR	negative	positive	0.934070967355592	BH	1	E2.7.8.26, cobS, cobV; adenosylcobinamide-GDP ribazoletransferase [EC:2.7.8.26]
K02234	edgeR	negative	positive	0.40715145862553	BH	0.909245399196633	cobW; cobalamin biosynthesis protein CobW
K02236	edgeR	negative	positive	0.875704343498125	BH	1	comC; leader peptidase (prepilin peptidase) / N-methyltransferase [EC:3.4.23.43 2.1.1.-]
K02237	edgeR	negative	positive	0.989541874892709	BH	1	comEA; competence protein ComEA
K02238	edgeR	negative	positive	0.962711750118531	BH	1	comEC; competence protein ComEC
K02240	edgeR	negative	positive	0.647199985964342	BH	1	comFA; competence protein ComFA
K02241	edgeR	negative	positive	0.715656281273056	BH	1	comFB; competence protein ComFB
K02242	edgeR	negative	positive	0.384232912185687	BH	0.880263627092069	comFC; competence protein ComFC
K02243	edgeR	negative	positive	0.647605774689746	BH	1	comGA; competence protein ComGA
K02244	edgeR	negative	positive	0.139436413202074	BH	0.464281463032519	comGB; competence protein ComGB
K02245	edgeR	negative	positive	0.608115330809598	BH	1	comGC; competence protein ComGC
K02246	edgeR	negative	positive	0.181347137629087	BH	0.56204874057752	comGD; competence protein ComGD
K02248	edgeR	negative	positive	0.0684606068405599	BH	0.259487783992445	comGF; competence protein ComGF
K02250	edgeR	negative	positive	0.510130242416832	BH	1	comK; competence protein ComK
K02255	edgeR	negative	positive	7.35258478272532e-06	BH	6.23948514200718e-05	ftnB; ferritin-like protein 2
K02258	edgeR	negative	positive	0.0855427875458261	BH	0.310556406360664	COX11, ctaG; cytochrome c oxidase assembly protein subunit 11
K02259	edgeR	negative	positive	0.721350277537508	BH	1	COX15, ctaA; cytochrome c oxidase assembly protein subunit 15
K02274	edgeR	negative	positive	0.694796738497555	BH	1	coxA, ctaD; cytochrome c oxidase subunit I [EC:7.1.1.9]
K02275	edgeR	negative	positive	0.830873263608745	BH	1	coxB, ctaC; cytochrome c oxidase subunit II [EC:7.1.1.9]
K02276	edgeR	negative	positive	0.538402951868548	BH	1	coxC, ctaE; cytochrome c oxidase subunit III [EC:7.1.1.9]
K02277	edgeR	negative	positive	0.0287419029835417	BH	0.120779248438404	coxD, ctaF; cytochrome c oxidase subunit IV [EC:7.1.1.9]
K02278	edgeR	negative	positive	0.816675873558505	BH	1	cpaA, tadV; prepilin peptidase CpaA [EC:3.4.23.43]
K02279	edgeR	negative	positive	0.726947718503782	BH	1	cpaB, rcpC; pilus assembly protein CpaB
K02280	edgeR	negative	positive	0.524315031923403	BH	1	cpaC, rcpA; pilus assembly protein CpaC
K02281	edgeR	negative	positive	0.598952181745304	BH	1	cpaD; pilus assembly protein CpaD
K02282	edgeR	negative	positive	0.610140820501164	BH	1	cpaE, tadZ; pilus assembly protein CpaE
K02283	edgeR	negative	positive	0.910506691565918	BH	1	cpaF, tadA; pilus assembly protein CpaF [EC:7.4.2.8]
K02284	edgeR	negative	positive	1.25117707959269e-12	BH	2.40399118122998e-11	cpcA; phycocyanin alpha chain
K02285	edgeR	negative	positive	1.25117707959269e-12	BH	2.40399118122998e-11	cpcB; phycocyanin beta chain
K02288	edgeR	negative	positive	1.25117707959269e-12	BH	2.40399118122998e-11	cpcE; phycocyanobilin lyase subunit alpha [EC:4.4.1.32]
K02289	edgeR	negative	positive	1.25117707959269e-12	BH	2.40399118122998e-11	cpcF; phycocyanobilin lyase subunit beta [EC:4.4.1.32]
K02290	edgeR	negative	positive	1.48860421721699e-17	BH	4.97014850666438e-16	cpcG; phycobilisome rod-core linker protein
K02291	edgeR	negative	positive	0.051282937621936	BH	0.201893523756462	crtB; 15-cis-phytoene synthase [EC:2.5.1.32]
K02293	edgeR	negative	positive	1.25117707959269e-12	BH	2.40399118122998e-11	PDS, crtP; 15-cis-phytoene desaturase [EC:1.3.5.5]
K02294	edgeR	negative	positive	1.25117707959269e-12	BH	2.40399118122998e-11	crtR; beta-carotene hydroxylase [EC:1.14.13.-]
K02297	edgeR	negative	positive	1.41892254691142e-11	BH	2.46997628536432e-10	cyoA; cytochrome o ubiquinol oxidase subunit II [EC:7.1.1.3]
K02298	edgeR	negative	positive	1.41892254691142e-11	BH	2.46997628536432e-10	cyoB; cytochrome o ubiquinol oxidase subunit I [EC:7.1.1.3]
K02299	edgeR	negative	positive	1.52432414928909e-07	BH	1.94438842424976e-06	cyoC; cytochrome o ubiquinol oxidase subunit III
K02300	edgeR	negative	positive	1.41892254691142e-11	BH	2.46997628536432e-10	cyoD; cytochrome o ubiquinol oxidase subunit IV
K02302	edgeR	negative	positive	0.624784660610457	BH	1	cysG; uroporphyrin-III C-methyltransferase / precorrin-2 dehydrogenase / sirohydrochlorin ferrochelatase [EC:2.1.1.107 1.3.1.76 4.99.1.4]
K02303	edgeR	negative	positive	0.956566336088763	BH	1	cobA; uroporphyrin-III C-methyltransferase [EC:2.1.1.107]
K02304	edgeR	negative	positive	0.975391439560181	BH	1	MET8; precorrin-2 dehydrogenase / sirohydrochlorin ferrochelatase [EC:1.3.1.76 4.99.1.4]
K02305	edgeR	negative	positive	0.248034785116413	BH	0.698061970088108	norC; nitric oxide reductase subunit C
K02313	edgeR	negative	positive	0.98700332546586	BH	1	dnaA; chromosomal replication initiator protein
K02314	edgeR	negative	positive	0.997692394008599	BH	1	dnaB; replicative DNA helicase [EC:3.6.4.12]
K02315	edgeR	negative	positive	0.937088331951053	BH	1	dnaC; DNA replication protein DnaC
K02316	edgeR	negative	positive	0.999670776704082	BH	1	dnaG; DNA primase [EC:2.7.7.101]
K02317	edgeR	negative	positive	3.80663521082507e-06	BH	3.99631291033354e-05	dnaT; DNA replication protein DnaT
K02318	edgeR	negative	positive	0.0999845106734882	BH	0.353737904004061	COASY; phosphopantetheine adenylyltransferase / dephospho-CoA kinase [EC:2.7.7.3 2.7.1.24]
K02319	edgeR	negative	positive	0.400635671563321	BH	0.901614715746553	pol; DNA polymerase, archaea type [EC:2.7.7.7]
K02322	edgeR	negative	positive	0.359946897529473	BH	0.845549997656701	polC; DNA polymerase II large subunit [EC:2.7.7.7]
K02323	edgeR	negative	positive	0.359946897529473	BH	0.845549997656701	polB; DNA polymerase II small subunit [EC:2.7.7.7]
K02334	edgeR	negative	positive	0.843021007516637	BH	1	dpo; DNA polymerase bacteriophage-type [EC:2.7.7.7]
K02335	edgeR	negative	positive	0.983290779007576	BH	1	polA; DNA polymerase I [EC:2.7.7.7]
K02336	edgeR	negative	positive	5.75489226387983e-06	BH	5.13319587332931e-05	polB; DNA polymerase II [EC:2.7.7.7]
K02337	edgeR	negative	positive	0.998407545996763	BH	1	dnaE; DNA polymerase III subunit alpha [EC:2.7.7.7]
K02338	edgeR	negative	positive	0.990970737745551	BH	1	dnaN; DNA polymerase III subunit beta [EC:2.7.7.7]
K02339	edgeR	negative	positive	0.505989547095699	BH	1	holC; DNA polymerase III subunit chi [EC:2.7.7.7]
K02340	edgeR	negative	positive	0.967419145675548	BH	1	holA; DNA polymerase III subunit delta [EC:2.7.7.7]
K02341	edgeR	negative	positive	0.990853392875069	BH	1	holB; DNA polymerase III subunit delta' [EC:2.7.7.7]
K02342	edgeR	negative	positive	0.871962476586141	BH	1	dnaQ; DNA polymerase III subunit epsilon [EC:2.7.7.7]
K02343	edgeR	negative	positive	0.998892012256139	BH	1	dnaX; DNA polymerase III subunit gamma/tau [EC:2.7.7.7]
K02344	edgeR	negative	positive	0.000716356844624518	BH	0.00429111796142726	holD; DNA polymerase III subunit psi [EC:2.7.7.7]
K02345	edgeR	negative	positive	2.0936576776543e-08	BH	2.83641871628997e-07	holE; DNA polymerase III subunit theta [EC:2.7.7.7]
K02346	edgeR	negative	positive	0.948370621469261	BH	1	dinB; DNA polymerase IV [EC:2.7.7.7]
K02347	edgeR	negative	positive	0.756438843109675	BH	1	polX, dpx; DNA polymerase (family X)
K02348	edgeR	negative	positive	0.288640551764874	BH	0.777941672379083	elaA; ElaA protein
K02352	edgeR	negative	positive	1.90718856220347e-13	BH	5.04455502816589e-12	drp35; lactonase [EC:3.1.1.-]
K02355	edgeR	negative	positive	0.999223004684419	BH	1	fusA, GFM, EFG; elongation factor G
K02356	edgeR	negative	positive	0.978768619815098	BH	1	efp; elongation factor P
K02357	edgeR	negative	positive	0.997258588237823	BH	1	tsf, TSFM; elongation factor Ts
K02358	edgeR	negative	positive	0.97070937430116	BH	1	tuf, TUFM; elongation factor Tu
K02361	edgeR	negative	positive	0.895458523244518	BH	1	entC; isochorismate synthase [EC:5.4.4.2]
K02362	edgeR	negative	positive	3.89371194349276e-05	BH	0.000289611576617669	entD; enterobactin synthetase component D [EC:6.3.2.14 2.7.8.-]
K02363	edgeR	negative	positive	0.00026424457844502	BH	0.0017683837615543	entE, dhbE, vibE, mxcE; 2,3-dihydroxybenzoate-AMP ligase [EC:6.3.2.14 2.7.7.58]
K02364	edgeR	negative	positive	1.11591106159588e-05	BH	9.07885031471482e-05	entF; enterobactin synthetase component F [EC:6.3.2.14]
K02371	edgeR	negative	positive	0.956883962238606	BH	1	fabK; enoyl-[acyl-carrier protein] reductase II [EC:1.3.1.9]
K02372	edgeR	negative	positive	0.992378289381686	BH	1	fabZ; 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [EC:4.2.1.59]
K02377	edgeR	negative	positive	0.759414004962036	BH	1	TSTA3, fcl; GDP-L-fucose synthase [EC:1.1.1.271]
K02379	edgeR	negative	positive	0.606898495976104	BH	1	fdhD; FdhD protein
K02380	edgeR	negative	positive	0.207310758200304	BH	0.62495638523742	fdhE; FdhE protein
K02381	edgeR	negative	positive	0.417813723759603	BH	0.924272937064147	fdrA; FdrA protein
K02383	edgeR	negative	positive	0.00279735338883626	BH	0.0152197944842293	flbB; flagellar protein FlbB
K02385	edgeR	negative	positive	0.878077973690457	BH	1	flbD; flagellar protein FlbD
K02386	edgeR	negative	positive	0.396176546500744	BH	0.898529583934501	flgA; flagellar basal body P-ring formation protein FlgA
K02387	edgeR	negative	positive	0.982518189415802	BH	1	flgB; flagellar basal-body rod protein FlgB
K02388	edgeR	negative	positive	0.975031026631863	BH	1	flgC; flagellar basal-body rod protein FlgC
K02389	edgeR	negative	positive	0.906244501877638	BH	1	flgD; flagellar basal-body rod modification protein FlgD
K02390	edgeR	negative	positive	0.899734690103102	BH	1	flgE; flagellar hook protein FlgE
K02391	edgeR	negative	positive	0.335751366866595	BH	0.845549997656701	flgF; flagellar basal-body rod protein FlgF
K02392	edgeR	negative	positive	0.9766671552987	BH	1	flgG; flagellar basal-body rod protein FlgG
K02393	edgeR	negative	positive	0.427575239551537	BH	0.93805555248111	flgH; flagellar L-ring protein FlgH
K02394	edgeR	negative	positive	0.427575239551537	BH	0.93805555248111	flgI; flagellar P-ring protein FlgI
K02395	edgeR	negative	positive	0.657654521652983	BH	1	flgJ; peptidoglycan hydrolase FlgJ
K02396	edgeR	negative	positive	0.945498887321381	BH	1	flgK; flagellar hook-associated protein 1
K02397	edgeR	negative	positive	0.839669765332345	BH	1	flgL; flagellar hook-associated protein 3 FlgL
K02398	edgeR	negative	positive	0.914671828395941	BH	1	flgM; negative regulator of flagellin synthesis FlgM
K02399	edgeR	negative	positive	0.0328391746020628	BH	0.136680760775616	flgN; flagellar biosynthesis protein FlgN
K02400	edgeR	negative	positive	0.967668026885292	BH	1	flhA; flagellar biosynthesis protein FlhA
K02401	edgeR	negative	positive	0.990052523238394	BH	1	flhB; flagellar biosynthesis protein FlhB
K02402	edgeR	negative	positive	0.0573025698813841	BH	0.221980493306217	flhC; flagellar transcriptional activator FlhC
K02403	edgeR	negative	positive	0.0583142899854317	BH	0.225079160967143	flhD; flagellar transcriptional activator FlhD
K02404	edgeR	negative	positive	0.797270788754728	BH	1	flhF; flagellar biosynthesis protein FlhF
K02405	edgeR	negative	positive	0.992137958769654	BH	1	fliA, whiG; RNA polymerase sigma factor FliA
K02406	edgeR	negative	positive	0.923823119421314	BH	1	fliC, hag; flagellin
K02407	edgeR	negative	positive	0.852662669307541	BH	1	fliD; flagellar hook-associated protein 2
K02408	edgeR	negative	positive	0.926135333651404	BH	1	fliE; flagellar hook-basal body complex protein FliE
K02409	edgeR	negative	positive	0.901910694798798	BH	1	fliF; flagellar M-ring protein FliF
K02410	edgeR	negative	positive	0.986745393624881	BH	1	fliG; flagellar motor switch protein FliG
K02411	edgeR	negative	positive	0.945884205464104	BH	1	fliH; flagellar assembly protein FliH
K02412	edgeR	negative	positive	0.99681181194798	BH	1	fliI; flagellum-specific ATP synthase [EC:7.4.2.8]
K02413	edgeR	negative	positive	0.786405622280456	BH	1	fliJ; flagellar protein FliJ
K02414	edgeR	negative	positive	0.902397434433909	BH	1	fliK; flagellar hook-length control protein FliK
K02415	edgeR	negative	positive	0.452128126389887	BH	0.947121495363511	fliL; flagellar protein FliL
K02416	edgeR	negative	positive	0.99259287090562	BH	1	fliM; flagellar motor switch protein FliM
K02417	edgeR	negative	positive	0.989454261748134	BH	1	fliN; flagellar motor switch protein FliN
K02418	edgeR	negative	positive	0.786448590827874	BH	1	fliO, fliZ; flagellar protein FliO/FliZ
K02419	edgeR	negative	positive	0.997380988054751	BH	1	fliP; flagellar biosynthesis protein FliP
K02420	edgeR	negative	positive	0.979755954398193	BH	1	fliQ; flagellar biosynthesis protein FliQ
K02421	edgeR	negative	positive	0.991754994395636	BH	1	fliR; flagellar biosynthesis protein FliR
K02422	edgeR	negative	positive	0.966081452054654	BH	1	fliS; flagellar secretion chaperone FliS
K02423	edgeR	negative	positive	0.0621762257143796	BH	0.238329196433412	fliT; flagellar protein FliT
K02424	edgeR	negative	positive	0.821080020374971	BH	1	fliY, tcyA; L-cystine transport system substrate-binding protein
K02425	edgeR	negative	positive	0.0341725770737515	BH	0.14108990953068	fliZ; regulator of sigma S factor FliZ
K02426	edgeR	negative	positive	0.906144750411888	BH	1	sufE; cysteine desulfuration protein SufE
K02427	edgeR	negative	positive	0.343479189450582	BH	0.845549997656701	rlmE, rrmJ, ftsJ; 23S rRNA (uridine2552-2'-O)-methyltransferase [EC:2.1.1.166]
K02428	edgeR	negative	positive	0.969663973186299	BH	1	rdgB; XTP/dITP diphosphohydrolase [EC:3.6.1.66]
K02429	edgeR	negative	positive	0.95020528785626	BH	1	fucP; MFS transporter, FHS family, L-fucose permease
K02430	edgeR	negative	positive	0.000163986781131911	BH	0.00111081954846561	fucR; DeoR family transcriptional regulator, L-fucose operon activator
K02431	edgeR	negative	positive	0.818936765351706	BH	1	fucU, FUOM; L-fucose mutarotase [EC:5.1.3.29]
K02433	edgeR	negative	positive	0.999536224627173	BH	1	gatA, QRSL1; aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit A [EC:6.3.5.6 6.3.5.7]
K02434	edgeR	negative	positive	0.989481509703184	BH	1	gatB, PET112; aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit B [EC:6.3.5.6 6.3.5.7]
K02435	edgeR	negative	positive	0.985260181057667	BH	1	gatC, GATC; aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit C [EC:6.3.5.6 6.3.5.7]
K02436	edgeR	negative	positive	0.171721634366393	BH	0.540570449682452	gatR; DeoR family transcriptional regulator, galactitol utilization operon repressor
K02437	edgeR	negative	positive	0.915302857768941	BH	1	gcvH, GCSH; glycine cleavage system H protein
K02438	edgeR	negative	positive	0.989926964310166	BH	1	glgX; glycogen debranching enzyme [EC:3.2.1.196]
K02439	edgeR	negative	positive	0.468479861844646	BH	0.956249874510476	glpE; thiosulfate sulfurtransferase [EC:2.8.1.1]
K02440	edgeR	negative	positive	0.54770489167351	BH	1	GLPF; glycerol uptake facilitator protein
K02441	edgeR	negative	positive	0.199960343518633	BH	0.606933779880203	glpG; GlpG protein
K02443	edgeR	negative	positive	0.851988960682841	BH	1	glpP; glycerol uptake operon antiterminator
K02444	edgeR	negative	positive	0.676097482171285	BH	1	glpR; DeoR family transcriptional regulator, glycerol-3-phosphate regulon repressor
K02445	edgeR	negative	positive	0.735510292723995	BH	1	glpT; MFS transporter, OPA family, glycerol-3-phosphate transporter
K02446	edgeR	negative	positive	0.429133540164025	BH	0.940828405413384	glpX; fructose-1,6-bisphosphatase II [EC:3.1.3.11]
K02448	edgeR	negative	positive	0.248034785116413	BH	0.698061970088108	norD; nitric oxide reductase NorD protein
K02450	edgeR	negative	positive	0.00354638026650705	BH	0.0185675950542914	gspA; general secretion pathway protein A
K02451	edgeR	negative	positive	6.95027640820861e-18	BH	2.5127922398908e-16	gspB; general secretion pathway protein B
K02452	edgeR	negative	positive	6.68636628369958e-05	BH	0.000476705927577648	gspC; general secretion pathway protein C
K02453	edgeR	negative	positive	0.301008688167883	BH	0.802777426759391	gspD; general secretion pathway protein D
K02454	edgeR	negative	positive	0.851885700620656	BH	1	gspE; general secretion pathway protein E [EC:7.4.2.8]
K02455	edgeR	negative	positive	0.44017600318265	BH	0.947121495363511	gspF; general secretion pathway protein F
K02456	edgeR	negative	positive	0.527145205072124	BH	1	gspG; general secretion pathway protein G
K02457	edgeR	negative	positive	6.68636628369958e-05	BH	0.000476705927577648	gspH; general secretion pathway protein H
K02458	edgeR	negative	positive	6.68636628369958e-05	BH	0.000476705927577648	gspI; general secretion pathway protein I
K02459	edgeR	negative	positive	6.68636628369958e-05	BH	0.000476705927577648	gspJ; general secretion pathway protein J
K02460	edgeR	negative	positive	6.68636628369958e-05	BH	0.000476705927577648	gspK; general secretion pathway protein K
K02461	edgeR	negative	positive	9.42184363841187e-05	BH	0.000663984597816569	gspL; general secretion pathway protein L
K02462	edgeR	negative	positive	9.42184363841187e-05	BH	0.000663984597816569	gspM; general secretion pathway protein M
K02463	edgeR	negative	positive	2.41268744345312e-09	BH	3.58674459355196e-08	gspN; general secretion pathway protein N
K02464	edgeR	negative	positive	6.03134386245307e-18	BH	2.27767243323008e-16	gspO; general secretion pathway protein O [EC:3.4.23.43 2.1.1.-]
K02465	edgeR	negative	positive	1.35068457410697e-08	BH	1.85871233058414e-07	gspS; general secretion pathway protein S
K02466	edgeR	negative	positive	4.84228924481469e-06	BH	4.85819167254807e-05	gutM; glucitol operon activator protein
K02467	edgeR	negative	positive	4.84228924481469e-06	BH	4.85819167254807e-05	gutQ; arabinose 5-phosphate isomerase [EC:5.3.1.13]
K02468	edgeR	negative	positive	4.60643046484612e-06	BH	4.69088169003497e-05	srlR, gutR; DeoR family transcriptional regulator, glucitol operon repressor
K02469	edgeR	negative	positive	0.957613865640205	BH	1	gyrA; DNA gyrase subunit A [EC:5.6.2.2]
K02470	edgeR	negative	positive	0.959700007782808	BH	1	gyrB; DNA gyrase subunit B [EC:5.6.2.2]
K02471	edgeR	negative	positive	0.629888036696203	BH	1	bacA; vitamin B12/bleomycin/antimicrobial peptide transport system ATP-binding/permease protein
K02472	edgeR	negative	positive	0.956317374335764	BH	1	wecC; UDP-N-acetyl-D-mannosaminuronic acid dehydrogenase [EC:1.1.1.336]
K02473	edgeR	negative	positive	0.670889751624683	BH	1	wbpP; UDP-N-acetylglucosamine/UDP-N-acetylgalactosamine 4-epimerase [EC:5.1.3.7 5.1.3.-]
K02474	edgeR	negative	positive	0.929283107831886	BH	1	wbpO; UDP-N-acetyl-D-glucosamine/UDP-N-acetyl-D-galactosamine dehydrogenase [EC:1.1.1.136 1.1.1.-]
K02475	edgeR	negative	positive	0.995894475949546	BH	1	K02475; two-component system, CitB family, response regulator
K02476	edgeR	negative	positive	0.170344459746601	BH	0.540570449682452	K02476; two-component system, CitB family, sensor kinase [EC:2.7.13.3]
K02477	edgeR	negative	positive	0.789296015228207	BH	1	K02477; two-component system, LytTR family, response regulator
K02478	edgeR	negative	positive	0.000479227536924688	BH	0.00309723687624013	K02478; two-component system, LytTR family, sensor kinase [EC:2.7.13.3]
K02479	edgeR	negative	positive	0.0087288000822518	BH	0.0418297792176929	K02479; two-component system, NarL family, response regulator
K02481	edgeR	negative	positive	0.804017781535852	BH	1	flgR; two-component system, NtrC family, response regulator
K02482	edgeR	negative	positive	0.194652557317781	BH	0.593476609387047	flgS; two-component system, NtrC family, sensor kinase [EC:2.7.13.3]
K02483	edgeR	negative	positive	0.750714823246601	BH	1	K02483; two-component system, OmpR family, response regulator
K02484	edgeR	negative	positive	0.748724380380504	BH	1	K02484; two-component system, OmpR family, sensor kinase [EC:2.7.13.3]
K02485	edgeR	negative	positive	3.80663521082507e-06	BH	3.99631291033354e-05	rssB, hnr; two-component system, response regulator
K02486	edgeR	negative	positive	0.000113684110602247	BH	0.000783984103588859	K02486; two-component system, sensor kinase [EC:2.7.13.3]
K02487	edgeR	negative	positive	0.0280213481408844	BH	0.118731232413872	NA
K02488	edgeR	negative	positive	0.00785411386545952	BH	0.0377863273369745	pleD; two-component system, cell cycle response regulator [EC:2.7.7.65]
K02490	edgeR	negative	positive	0.425241011344576	BH	0.934948751103044	spo0F; two-component system, response regulator, stage 0 sporulation protein F
K02492	edgeR	negative	positive	0.871458349157018	BH	1	hemA; glutamyl-tRNA reductase [EC:1.2.1.70]
K02493	edgeR	negative	positive	0.997850451822059	BH	1	hemK, prmC, HEMK; release factor glutamine methyltransferase [EC:2.1.1.297]
K02494	edgeR	negative	positive	0.00990747411354476	BH	0.045824880267796	lolB; outer membrane lipoprotein LolB
K02495	edgeR	negative	positive	0.971462166875257	BH	1	hemN, hemZ; oxygen-independent coproporphyrinogen III oxidase [EC:1.3.98.3]
K02496	edgeR	negative	positive	0.382626943773074	BH	0.877571556476532	hemX; uroporphyrin-III C-methyltransferase [EC:2.1.1.107]
K02498	edgeR	negative	positive	0.051005734823449	BH	0.200957057328369	hemY; HemY protein
K02499	edgeR	negative	positive	0.915210822014898	BH	1	yabN; tetrapyrrole methylase family protein / MazG family protein
K02500	edgeR	negative	positive	0.984142743264603	BH	1	hisF; imidazole glycerol-phosphate synthase subunit HisF [EC:4.3.2.10]
K02501	edgeR	negative	positive	0.980131785342287	BH	1	hisH; imidazole glycerol-phosphate synthase subunit HisH [EC:4.3.2.10]
K02502	edgeR	negative	positive	0.930047636388958	BH	1	hisZ; ATP phosphoribosyltransferase regulatory subunit
K02503	edgeR	negative	positive	0.996877717998668	BH	1	HINT1, hinT, hit; histidine triad (HIT) family protein
K02504	edgeR	negative	positive	0.000572344408875094	BH	0.00358669162895059	hofB; protein transport protein HofB
K02505	edgeR	negative	positive	0.00516940393266898	BH	0.0267669983293284	hofC; protein transport protein HofC
K02506	edgeR	negative	positive	1.71581746347599e-05	BH	0.000133813380766011	hofD, hopD; leader peptidase HopD [EC:3.4.23.43]
K02507	edgeR	negative	positive	0.698180522267841	BH	1	hofQ; protein transport protein HofQ
K02508	edgeR	negative	positive	2.24359377902311e-19	BH	1.54026494267766e-17	hpaA; AraC family transcriptional regulator, 4-hydroxyphenylacetate 3-monooxygenase operon regulatory protein
K02509	edgeR	negative	positive	0.169790477222008	BH	0.540570449682452	hpaH; 2-oxo-hept-3-ene-1,7-dioate hydratase [EC:4.2.1.-]
K02510	edgeR	negative	positive	0.917173190052099	BH	1	hpaI, hpcH; 4-hydroxy-2-oxoheptanedioate aldolase [EC:4.1.2.52]
K02511	edgeR	negative	positive	1.30804948091687e-19	BH	1.2890616658713e-17	hpaX; MFS transporter, ACS family, 4-hydroxyphenylacetate permease
K02517	edgeR	negative	positive	0.853655251129354	BH	1	lpxL, htrB; Kdo2-lipid IVA lauroyltransferase/acyltransferase [EC:2.3.1.241 2.3.1.-]
K02518	edgeR	negative	positive	0.997431035868329	BH	1	infA; translation initiation factor IF-1
K02519	edgeR	negative	positive	0.990294456902303	BH	1	infB, MTIF2; translation initiation factor IF-2
K02520	edgeR	negative	positive	0.999168774093398	BH	1	infC, MTIF3; translation initiation factor IF-3
K02521	edgeR	negative	positive	0.172080118597769	BH	0.540570449682452	ilvY; LysR family transcriptional regulator, positive regulator for ilvC
K02523	edgeR	negative	positive	0.950861084296391	BH	1	ispB; octaprenyl-diphosphate synthase [EC:2.5.1.90]
K02525	edgeR	negative	positive	0.0147403556773011	BH	0.0662232155796395	kdgR; LacI family transcriptional regulator, kdg operon repressor
K02526	edgeR	negative	positive	0.956194219401451	BH	1	kdgT; 2-keto-3-deoxygluconate permease
K02527	edgeR	negative	positive	0.983892370544822	BH	1	kdtA, waaA; 3-deoxy-D-manno-octulosonic-acid transferase [EC:2.4.99.12 2.4.99.13 2.4.99.14 2.4.99.15]
K02528	edgeR	negative	positive	0.994357562726993	BH	1	ksgA; 16S rRNA (adenine1518-N6/adenine1519-N6)-dimethyltransferase [EC:2.1.1.182]
K02529	edgeR	negative	positive	0.930918081832571	BH	1	lacI, galR; LacI family transcriptional regulator
K02530	edgeR	negative	positive	0.249414250837499	BH	0.699954768841853	lacR; DeoR family transcriptional regulator, lactose phosphotransferase system repressor
K02531	edgeR	negative	positive	0.0658530566204677	BH	0.250536846793934	lacT; transcriptional antiterminator
K02532	edgeR	negative	positive	0.000905234530313249	BH	0.00529787641782946	lacY; MFS transporter, OHS family, lactose permease
K02533	edgeR	negative	positive	0.41410474703497	BH	0.918395645874289	lasT; tRNA/rRNA methyltransferase [EC:2.1.1.-]
K02535	edgeR	negative	positive	0.558009540773108	BH	1	lpxC; UDP-3-O-[3-hydroxymyristoyl] N-acetylglucosamine deacetylase [EC:3.5.1.108]
K02536	edgeR	negative	positive	0.962830825742606	BH	1	lpxD; UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase [EC:2.3.1.191]
